,ID,EAR,MAR,CIR,MOE,State
0,139,0.2447068891633557,0.954717641242411,0.5409537443550668,3.9014743087395582,0
1,139,0.2553035283191422,0.9308089109791386,0.5806164609105707,3.6458912930321152,0
2,139,0.2553035283191422,0.9203579866168444,0.5474643288415548,3.604956001494625,0
3,139,0.2612725099864386,0.9178968760197406,0.5640942145732621,3.513178160486092,0
4,139,0.177733898281175,0.9283971818504524,0.4511006151610806,5.223523429288248,0
5,139,0.2443841101366157,0.9473460163974208,0.5546529693531174,3.876463227776286,0
6,139,0.2395668875710239,0.8980734645408571,0.5434717974359944,3.7487378729441776,0
7,139,0.2888888888888888,0.931493187313278,0.5545178859272345,3.224399494545963,0
8,139,0.277930134416498,0.9672233523035,0.5396719834293225,3.480095292056553,0
9,139,0.282842712474619,0.9364594423155744,0.6130402366684499,3.3108841098375765,0
10,139,0.2779655413349207,0.9194350573815792,0.5563016727602539,3.3077303501938458,0
11,139,0.2719343399888382,0.971285862357264,0.5320694308631658,3.571766119707909,0
12,139,0.2720779626553412,0.9017832632403644,0.609462661221462,3.3144296378854903,0
13,139,0.2665371804658318,0.9403413051134872,0.5898143468731342,3.527992993210312,0
14,139,0.2886748206009393,0.9364329178216008,0.5944806666298108,3.243902311508196,0
15,139,0.2607677059333967,0.929953663057698,0.5344906538734288,3.56621484140072,0
16,139,0.2668653879297406,0.9260884504386488,0.5511427339506255,3.470245645652879,0
17,139,0.2665371804658318,0.9609250674390044,0.5590289697068141,3.605219601106226,0
18,139,0.2714826517269184,0.929953663057698,0.5961939477074635,3.425462574283122,0
19,139,0.2724459655118999,0.9290818532278056,0.6387989800549366,3.4101508953606623,0
20,139,0.2665371804658318,0.9462689029030316,0.5698217969834918,3.5502322837257467,0
21,139,0.2553035283191422,0.9466643550508788,0.5348955577833333,3.7079955819000703,0
22,139,0.2447068891633557,0.9684617267274624,0.5282938021224225,3.957639811607262,0
23,139,0.2668653879297406,0.9308089109791386,0.5630579949993527,3.4879341910918726,0
24,139,0.2666666666666666,0.9325671894029244,0.5779218444488546,3.497126960260966,0
25,139,0.2504507919156104,0.9432283473806812,0.6219849117383178,3.766122439327333,0
26,139,0.2497640395887649,0.9473460163974208,0.5632385318763796,3.792964022992345,0
27,139,0.2285870420857484,0.9108878195816098,0.4948103321486116,3.984862008231919,0
28,139,0.2391155129117994,0.9199685466002356,0.5207552748833758,3.847381273583773,0
29,139,0.2507083170199259,0.9444742174655516,0.5047812006801563,3.767223316291044,0
30,139,0.222721409637157,0.9295441289049698,0.5206462523266766,4.173573301369283,0
31,139,0.2285870420857484,0.9339585990457472,0.4887467380765797,4.085789774100131,0
32,139,0.2285870420857484,0.9359411616316716,0.4948103321486116,4.094462892960388,0
33,139,0.2328165368332087,0.90995635365258,0.5227015955660972,3.908469587383642,0
34,139,0.282759007386711,0.9355074255265856,0.5726782432571176,3.308497346106302,0
35,139,0.2779655413349207,0.9393100504021644,0.5438434328119781,3.379231993617474,0
36,139,0.2886748206009393,0.9296939682523744,0.6241680766310919,3.220557880029213,0
37,139,0.282842712474619,0.9265434466989066,0.5663841828698535,3.275825771123767,0
38,139,0.2715796309285032,0.9117197358357056,0.5751926429761348,3.357099104666386,0
39,139,0.3005263709072062,0.9068147521069309,0.5754550353973718,3.017421563936326,0
40,139,0.282759007386711,0.9096427580720692,0.5726782432571176,3.2170248667905748,0
41,139,0.2553035283191422,0.9222537280283322,0.5412309022250633,3.612381442983697,0
42,139,0.2665371804658318,0.9220725062713238,0.6013947081471105,3.4594517157411246,0
43,139,0.2386235036005217,0.9242450925080924,0.5572526966932556,3.873235781733244,0
44,139,0.2607677059333967,0.9063758830525614,0.5443845433524543,3.475798047186337,0
45,139,0.2333194318298168,0.9025633992441596,0.5142803681292624,3.868359322520935,0
46,139,0.2171861213815347,0.9225153021812812,0.5068203714041719,4.247579432392378,0
47,139,0.282426153819436,0.9548244770924712,0.5571813784626921,3.380793400964277,0
48,139,0.2890302878216781,0.9308990459270357,0.6288814951094132,3.220766421896132,0
49,139,0.2444596205926784,0.9334183137215982,0.5486190361670197,3.818292409431785,0
50,139,0.2935886027984891,0.9193505748364194,0.5902370552424757,3.13142460597299,0
51,139,0.2390739495013712,0.9032665226603408,0.5370464322734726,3.778188817912844,0
52,139,0.250256628758006,0.9576964208055776,0.5536827498587555,3.826857356620327,0
53,139,0.2771118888692541,0.9128945477812284,0.5828853217552683,3.294317510180687,0
54,139,0.3040895239183026,0.9193505748364194,0.6200738934994315,3.023289204410127,0
55,139,0.282426153819436,0.9233649006357276,0.5685750557508539,3.269402950641973,0
56,139,0.2174714348848433,0.9265434466989066,0.4978590406052152,4.260529421666504,0
57,139,0.233103221508782,0.91531038639812,0.5677371966633721,3.9266312171650375,0
58,139,0.2615267221816814,0.9385296025636044,0.5463059031640081,3.5886566188506435,0
59,139,0.282426153819436,0.9635296937327792,0.5973217403408609,3.4116163843267664,0
60,139,0.2393973226889292,0.9364242744945064,0.5234757178780659,3.911590422050325,0
61,139,0.277930134416498,0.9146129530750066,0.5947649468010651,3.290801679332814,0
62,139,0.255242213748686,0.951566840560764,0.5204239901487522,3.728093510024505,0
63,139,0.2444059335837791,0.9379706851004024,0.5456700635318553,3.837757419988652,0
64,139,0.2819621274347333,0.9368917064137624,0.5631929014031358,3.3227572615426078,0
65,139,0.3037026409461186,0.9393964836131,0.6349575502320143,3.0931455870341376,0
66,139,0.2819621274347333,0.922850357051644,0.6033680376657053,3.27295855456779,0
67,139,0.255242213748686,0.930391057289358,0.5622842538693648,3.645130026201034,0
68,139,0.1880361264980245,0.9548424675992552,0.4656451223271479,5.077973501061704,0
69,139,0.2391155129117994,0.9393964836131,0.5207552748833758,3.92863044381235,0
70,139,0.2391155129117994,0.9317827955495808,0.5207552748833758,3.896789397738824,0
71,139,0.2391155129117994,0.9548424675992552,0.5207552748833758,3.993226771328133,0
72,139,0.2718997013176343,0.9364242744945064,0.5387228623973657,3.4440062639148388,0
73,139,0.282759007386711,0.9508141520064878,0.5726782432571176,3.362630816942009,0
74,139,0.282009595164253,0.9364242744945064,0.6118370584098817,3.320540472919362,0
75,139,0.282426153819436,0.9478833043263762,0.5973217403408609,3.3562164534251604,0
76,139,0.2555303951815026,0.9480667531340556,0.556987789390665,3.7101917071769335,0
77,139,0.2716142288243295,0.9635296937327792,0.5372186486858869,3.5474198016185525,0
78,139,0.2603165493823874,0.947085747119761,0.5890228654518747,3.638207979349619,0
79,139,0.282426153819436,0.9601455215679738,0.5654058310243142,3.399633881576794,0
80,139,0.2607677059333967,1.0,0.5443845433524543,3.8348306835794,0
81,139,0.2720307874795126,0.9328758559935376,0.5421747301685004,3.4293024868142727,0
82,139,0.2669983188365679,0.9792089802125468,0.5550364677506575,3.667472456303851,0
83,139,0.2497640395887649,0.9786608645802246,0.5611394957162907,3.918341752445966,0
84,139,0.255242213748686,0.9283554785098188,0.5622842538693648,3.6371549395190814,0
85,139,0.2606233456578416,0.9671947115049812,0.5830122570645271,3.711082401554154,0
86,139,0.2716749426151946,0.947085747119761,0.5795585830770129,3.486099004946623,0
87,139,0.2718997013176343,0.9833309365807356,0.5387228623973657,3.61652084138189,0
88,139,0.2718997013176343,0.9446315509886845,0.5387228623973657,3.47419120510604,0
89,139,0.2719343399888382,0.9444742174655516,0.6303808968313557,3.473170095046908,0
90,139,0.2612599531028468,0.9606056017484054,0.5964440677886887,3.6768191616809194,0
91,139,0.2497640395887649,0.9444742174655516,0.5744132456951212,3.781465974928269,0
92,139,0.250256628758006,0.9400573733387444,0.610011998397386,3.7563735194713423,0
93,139,0.2719343399888382,0.959868904906676,0.5981814167937902,3.5297818765591527,0
94,139,0.277162543849058,0.9393964836131,0.6078879027109347,3.3893341811896955,0
95,139,0.2562687487739541,0.9628864836206704,0.6553194630930125,3.7573308810665766,0
96,139,0.2716749426151946,0.9792089802125468,0.6001070308682607,3.60434043267478,0
97,139,0.2559545266939466,0.9564975904044076,0.5860963698488857,3.736982513101336,0
98,139,0.2714826517269184,0.9761641412494138,0.5961939477074635,3.595677790238057,0
99,139,0.2615267221816814,0.9629138409712988,0.5933594202117254,3.6818946566476174,0
100,139,0.2779655413349207,0.9424668862299926,0.6116659621719639,3.390588925892847,0
101,139,0.2779655413349207,0.9635607188117123,0.6116659621719639,3.4664754277967065,0
102,139,0.2783918406219164,0.9890547597842898,0.6602804057247667,3.5527433475592547,0
103,139,0.2716749426151946,0.9635199979849166,0.59287985791258,3.546591337095317,0
