,EAR,MAR,CIR,MOE,State
0,-0.5409488451418278,-1.3847573906013289,0.0028408562883602585,0.40631958227396675,10
1,1.4020798132459447,0.443711795852273,1.2233219721799264,-1.3762660513689922,10
2,-0.8611309681041204,0.9410455947490268,-1.2261628284682928,0.9699464690950279,10
3,0.9238711415303303,1.3352348281450428,-0.47430117444698416,-0.7615764899278371,10
4,0.46534355947857287,-0.26405705268733753,1.3909611422708328,-0.6512005812798068,10
5,-1.3892147010089033,-1.0711777754577223,-0.9166599678238554,1.4127770712076397,10
6,1.2851960926260428,1.0367040281785935,1.313594754058405,-1.0108566939473425,10
7,-1.15367852199573,0.314674737263095,-1.1105061124340643,1.3619483748926842,10
8,-0.13151757063031302,-1.35137876544168,-0.20308864162434076,-0.3510916809453417,10
9,-0.523735634570791,-1.383365506906941,-0.10013849961088196,0.1321500583481694,10
10,-0.8757945837855673,0.43727185407001984,-1.1716014139463646,1.1533109931990322,10
11,1.3995302183563583,0.9460936528369002,1.2717399135572338,-1.2854610515472016,10
12,-1.4056168121737773,-1.3828043767417064,-1.376007531135686,1.3985543084869627,10
13,0.8376454670190503,0.43471357984299086,0.4052451128383401,-0.881030791509461,10
14,0.5679713451547229,0.9480907968987317,0.970762418297348,-0.5175235169775045,10
15,0.0022209311249378836,-0.964422097958402,-0.40337413139055645,-0.1828522065859921,10
16,1.223632895553934,-0.41356655328999853,1.3755554495414766,-1.1230383066054468,10
17,-1.2258538266788719,1.3779886512483857,-0.9721813181509201,1.3058905131914407,10
18,1.2325454296690794,1.3943987709386807,1.4092537808735417,-1.1316495496731074,10
19,-0.01575308746885859,-0.9015007577200732,-0.6021435463255235,-0.1687002230658283,10
20,-1.216792342200206,-0.49289801321858706,-0.8071102345480136,1.3003497727389324,10
21,0.6431152333719206,-0.8701785061893188,0.8923192937785195,-0.8527702626982732,10
22,-1.4123381158945458,-0.5303598784107734,-1.3963305307111904,1.4034148951194858,10
23,0.7692228825226305,1.400538384600092,0.5040112369326788,-0.5506446324212021,10
24,-1.3508903664936023,-1.323266316454508,-1.4100796109847364,1.3156652353489666,10
25,1.0378281481969842,0.2295166325045294,0.6114630027373723,-1.107019373234585,10
26,0.313062218296618,1.093749683949988,0.7986166082473682,-0.20864586211438502,10
27,-1.4105092198087035,-1.3730345592539135,-1.3345887205153073,1.4139055756987495,10
28,0.6166667686055538,0.39311981147017605,0.2621342557248974,-0.6813936944384205,10
29,0.7938424512031504,0.9799147477837373,1.0724544647904026,-0.7325118812603303,10
30,0.33852666973355705,0.014419866045562526,-1.3852022336823784,-0.5341054585987293,10
31,-1.358401581837808,-1.2318911366825014,0.9394028162903909,1.401093521917201,10
32,1.0198749121042487,1.2174712706369388,0.4457994173919833,-0.8669880633184612,10
33,-1.007839919880885,-0.3473734948814438,-0.9813938135634135,1.2940443079184856,10
34,1.3631021419722094,1.360909869389749,1.372541358499013,-1.1410737675157874,10
35,-0.3552622220913254,-1.0135363745082995,-0.3911475449355965,-0.15297054040270094,10
